set_id,drug_name,ndc_code,manufacturer,dosage_form,approval_type,warning_level,loinc_code,triggering_text
f6e923e8-46e8-4287-bd62-5b954829cd73,SENEXON-S,52959-675,"H.J. Harkins Company, Inc.","TABLET, COATED",OTC monograph not final,silent,,
0cb0fb4f-c1c3-472a-a8d9-010d2c06d0ba,Cold Head Congestion,54868-6233,"Physicians Total Care, Inc.","TABLET, FILM COATED",OTC monograph final,silent,,
2913bcab-0cef-4796-9726-5906f4ec63f8,Dulcolax,54868-0016,"Physicians Total Care, Inc.","TABLET, COATED",OTC monograph not final,silent,,
6c218f12-c4e8-4fe6-aefd-3fe5221243e9,Ibuprofen,54868-0984,"Physicians Total Care, Inc.",TABLET,ANDA,silent,,
f2ef2293-8d05-44ee-987d-898a72eb5735,SudoGest,52959-260,"H.J. Harkins Company, Inc.","TABLET, FILM COATED",OTC MONOGRAPH FINAL,silent,,
f709661d-ae6d-408a-9701-187f7f6f3fc6,Pseudoephedrine Hydrochloride,54868-1973,"Physicians Total Care, Inc.","TABLET, FILM COATED",OTC MONOGRAPH FINAL,silent,,
df5f520a-9d1f-4b56-971c-cfb46416750f,Cetirizine,75921-402,"Life Line Home Care Services, Inc.",TABLET,ANDA,silent,,
0eb4c569-08bd-4a37-a0bb-0aadb7294192,Extra Strength Mapap,52959-338,"H.J. Harkins Company, Inc.","TABLET, FILM COATED",OTC monograph final,silent,,
bc79612a-1db4-457f-8e15-0c7659c34c2a,all day relief,52959-469,"H.J. Harkins Company, Inc.",TABLET,ANDA,silent,,
ec219fae-1b21-405f-939d-992b7ccc38c1,Ibuprofen,52959-187,"H.J. Harkins Company, Inc.","TABLET, FILM COATED",OTC MONOGRAPH NOT FINAL,silent,,
2b839e8b-f4ac-4379-ae50-ace4008705d8,Cetirizine Hydrochloride,65162-146,Amneal Pharmaceuticals,TABLET,ANDA,silent,,
ccffcdc2-e065-40c3-bebb-051611694552,Gentle Laxative,67510-0171,"Kareway Product, Inc.","TABLET, COATED",OTC monograph not final,silent,,
eac116c1-d109-4c01-8cd4-ba27ddd2ce40,Dulcolax,29485-6741,"Mechanical Servants, Inc.","TABLET, COATED",OTC MONOGRAPH NOT FINAL,silent,,
2308ac2f-e152-42d5-8c75-3b776af51f1d,fexofenadine hydrochloride,66336-561,"Dispensing Solutions, Inc.","TABLET, FILM COATED",ANDA,silent,,
b6a1df39-be21-48cb-b678-aeea00ee3763,Fexofenadine Hydrochloride,66336-560,"Dispensing Solutions, Inc.","TABLET, FILM COATED",ANDA,silent,,
9a5da651-483e-4e51-b822-12465930fa5c,Fexofenadine,64679-744,Wockhardt USA LLC.,"TABLET, FILM COATED",ANDA,silent,,
10ae1774-6e64-4b75-941b-8facd63a66e8,Vicks DayQuil,29485-2827,"Mechanical Servants, Inc.","CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
dd26c5ac-718f-4d02-b806-9f4194f3e4f1,Medicine Shoppe Allergy Relief D24,49614-172,The Medicine Shoppe International,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
620bc3dc-099b-40bd-be22-e4c3f9c8e09d,Vicks NyQuil,29485-2828,"Mechanical Servants, Inc.","CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
10f3966d-9cb8-4beb-b384-6b2428e92c22,Cetirizine Hydrochloride,21695-709,Rebel Distributors Corp,TABLET,ANDA,silent,,
296e5977-0e8c-4147-a94d-374eb913ab51,Cetirizine hydrochloride,42254-138,Rebel Distributors Corp,TABLET,ANDA,silent,,
2a7d8bc7-45a3-497a-aa88-d3a3490aef11,fexofenadine hydrochloride,42254-166,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
4a2530bc-176d-41c9-ab38-212165cbfa82,Fexofenadine Hydrochloride,42254-123,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
656726ed-50cd-4f7e-8e51-e242afd1d9c9,SudoGest,21695-806,Rebel Distributors Corp,TABLET,OTC monograph final,set_id_not_found_or_empty,,
3e694bf2-f25a-4762-8b56-306413d6b8ff,Senna/Docusate Sodium,54868-4917,"Physicians Total Care, Inc.","TABLET, FILM COATED",OTC MONOGRAPH NOT FINAL,silent,,
72335a37-d685-457c-a431-fd81e4ad9168,Loratadine and Pseudoephedrine,21695-729,Rebel Distributors Corp,"TABLET, EXTENDED RELEASE",ANDA,silent,,
db8d895c-1004-4d5b-bc0d-81f192bfc7b0,Fexofenadine,55648-744,Wockhardt Limited,"TABLET, FILM COATED",ANDA,silent,,
98a219ab-aa30-46cb-ac13-5c9095a75b40,Ibuprofen,42254-194,Rebel Distributors Corp,TABLET,ANDA,silent,,
3dd6e4e4-deb6-4924-a738-dbce735a4c87,Pain Relief PM,63548-0065,Avema Pharma Solutions,"TABLET, COATED",OTC monograph not final,silent,,
7b248d72-45ba-478a-8e10-caff5919490f,Lansoprazole,55648-140,Wockhardt Limited,"CAPSULE, DELAYED RELEASE",ANDA,silent,,
3c9d819d-0f3f-4c76-9770-cf004b10299a,ZYRTEC,54868-5879,"Physicians Total Care, Inc.","TABLET, EXTENDED RELEASE",NDA,silent,,
3f3576ca-8ed0-4f0e-bcf8-38dabb3bd1fe,Cetirizine Hydrochloride,54868-5855,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
14021627-2204-4f7e-83da-d3d4059208ca,Calcium Carbonate,54868-2399,"Physicians Total Care, Inc.","TABLET, CHEWABLE",OTC monograph final,silent,,
d4569486-e581-4671-b32c-1903abfa726e,IBUPROFEN,0363-0003,Walgreen Company,"CAPSULE, LIQUID FILLED",ANDA,silent,,
af75f914-6385-42f7-9900-c3c6929b07df,Proprinal,50332-0109,NorMed,"TABLET, SUGAR COATED",OTC monograph not final,silent,,
05703022-d12c-4c1b-b995-b772ffa3e861,PM Get Relief,68737-224,"Eagle Distributors,Inc.",TABLET,OTC monograph final,silent,,
9b5747d9-76fd-4f13-8a22-cd5d13e1df2f,Allergy Get Relief,68737-223,"Eagle Distributors,Inc.",TABLET,OTC monograph final,silent,,
525ad077-ce4c-4354-be5d-d88a4abb3722,ConRx,68737-225,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
5cef558c-518a-4470-83c3-77f82fc2c4aa,ConRx,68737-227,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
a83c8e7c-b411-4ef6-847b-4ece327bd238,ConRx Sinus,68737-226,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
fdff466f-9884-4bbd-89af-0e186a54801b,FAMOTIDINE,55648-374,WOCKHARDT LIMITED,TABLET,ANDA,silent,,
d8dace20-752e-4686-8026-c8fc97591fa8,PSEUDO-TIME,49483-016,"TIME CAP LABORATORIES, INC.","TABLET, COATED",OTC monograph final,silent,,
47b595dd-51ff-4400-91d5-c814a5c80eb4,Adult Low Dose Aspirin,33261-152,Aidarex Pharmaceuticals LLC,"TABLET, DELAYED RELEASE",OTC MONOGRAPH FINAL,silent,,
e05cd4e1-e2e9-450f-9371-30eddd35006d,EXTRA STRENGTH STOOL SOFTENER LAXATIVE,66336-010,"Dispensing Solutions, Inc.","CAPSULE, LIQUID FILLED",OTC monograph not final,silent,,
012fa171-a486-4029-b68e-f38432fbf8aa,Ranitidine,63868-711,Chain Drug Marketing Association Inc.,"TABLET, FILM COATED",ANDA,silent,,
9d94a91b-638b-41e5-81e0-cd8c13bdfdb8,Promolaxin,42549-693,STAT Rx USA LLC,TABLET,OTC monograph not final,silent,,
3d3596d8-cebc-4bdf-be21-3f5a4e0446ad,Cetirizine Hydrochloride,33261-393,Aidarex Pharmaceuticals LLC,TABLET,ANDA,silent,,
dd37b7c4-00d6-4a69-8213-713db5725e7c,Cetirizine Hydrochloride,66336-336,"Dispensing Solutions, Inc.",TABLET,ANDA,silent,,
22cdf899-52f4-417f-93e4-a42881bd11cf,The Medicine Shoppe Gentle Laxative,49614-131,The Medicine Shoppe International,TABLET,OTC monograph not final,silent,,
e6b1263b-a09e-4f4e-bcba-d0f67d6a9e24,Non-Habit Forming Stool Softener,33261-039,Aidarex Pharmaceuticals LLC,"CAPSULE, LIQUID FILLED",OTC MONOGRAPH NOT FINAL,silent,,
a6f55152-a88d-4894-9756-758dbde6e7d2,Cetirizine Hydrochloride,15127-909,Select Brand,TABLET,ANDA,silent,,
ab60994a-9e23-4779-a05b-d708d57228b3,Ranitidine Hydrochloride,15127-711,Select Brand,"TABLET, FILM COATED",ANDA,silent,,
6461e6af-6cb3-7fcd-477c-838fe816cf4f,nighttime cold and flu relief,0363-1005,Walgreen Company,"CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
691ba15f-d840-41c2-8172-8e85f8434cd3,Cetirizine Hydrochloride,55301-939,Army & Air Force Exchange Service,TABLET,ANDA,silent,,
4d287225-04ad-463c-9bfe-1469b2d75327,Loratadine and Pseudoephedrine Sulfate,11673-165,Target Corporation,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
bce6a530-9557-4b83-bb4d-4b196af56d7f,Loratadine and Pseudoephedrine Sulfate,15127-717,Select Brand,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
d85b2343-cea2-4cd2-bf03-efa44f6d65fb,Ibuprofen and Pseudoephedrine Hydrochloride,11673-423,Target Corporation,"TABLET, COATED",ANDA,silent,,
db1ed7d7-5203-4bc6-8043-0594c2e49efc,BENALDRYL,42787-104,"AJES PHARMACEUTICALS,LLC",TABLET,OTC monograph not final,silent,,
8d71cd2c-a62b-4c40-8062-e9c986afb0b5,DOK EXTRA STRENGTH STOOL SOFTENER,76519-1003,"H.J. Harkins Company, Inc.","CAPSULE, LIQUID FILLED",OTC MONOGRAPH NOT FINAL,silent,,
ba0ecb7f-9389-44af-98ed-a2c41c793ef8,Allergy Antihistamine,52904-460,Select Corporation,TABLET,OTC monograph final,silent,,
3cc17fc6-d143-47af-be65-86301873a522,Allertness Aid,52904-470,Select Corporation,TABLET,OTC monograph final,silent,,
87178ec8-6777-4c6c-accb-6138ec4968d4,Pain Relief Anti inflammatory,52904-486,Select Corporation,TABLET,ANDA,silent,,
87feec83-7b0a-41b5-972f-80592bab7c2d,Pain Relief,52904-447,Select Corporation,TABLET,ANDA,silent,,
d60dcb6c-05ac-4ed0-a572-b84de75faeff,Pain Relief Maximum Strength,52904-468,Select Corporation,"TABLET, COATED",OTC monograph not final,silent,,
bfae4ae0-71f0-4ad7-97b2-84498ec6a41b,Pain Relief Extra Strength,52904-446,Select Corporation,TABLET,OTC monograph not final,silent,,
093e6388-54f2-4d04-ba55-8f7c9c182a0e,Ibuprofen and Pseudoephedrine Hydrochloride,63868-453,Chain Drug Marketing Association Inc.,"TABLET, SUGAR COATED",ANDA,silent,,
ce54315f-02ae-49c4-b42f-79c17a4cc2d7,Value PharmaPain Reliever,42787-102,"Ajes Pharmaceuticals,LLC",TABLET,OTC monograph final,silent,,
ce9f4623-e4b6-4ed3-9fb6-231d7f85bedc,Non-Habit Forming Stool Softener,42254-125,Rebel Distributors Corp,"CAPSULE, LIQUID FILLED",OTC monograph not final,silent,,
cfb67ead-61f9-4d0f-b2db-792b8df3d148,Wal-Sleep Z,0363-0060,Walgreen Company,"CAPSULE, GELATIN COATED",OTC monograph final,silent,,
035db1ab-0c4d-4465-a71d-5e9cf228aa1a,Ibuprofen,37012-199,"Shopko Stores Operating Co., LLC.","CAPSULE, LIQUID FILLED",ANDA,silent,,
3e45d7ea-2a97-422a-b73a-c48bc2d1dea5,Diphenhydramine HCl,48769-060,Softech Pharma Pvt. Ltd,"CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
6b9b3de7-58cc-4b15-8e6e-6751ef40bc55,Night Time Gelcap,67510-0521,"Kareway Product, Inc.","CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
d2b77078-5124-443e-a6db-5860170f7a13,Loratadine and Pseudoephedrine Sulfate,36800-724,Topco Associates LLC,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
d4e6559d-882a-46dd-a735-f5bb5cd22885,Cetirizine Hydrochloride,36800-244,Topco Associates LLC,TABLET,ANDA,silent,,
c3ccd1be-ccc2-4a52-9092-9b6dfb0ed68a,Day Time Gelcap,59970-077,"Navarro Discount Pharmacies,LLC","CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
4d9e6471-a24d-42c8-bf80-fdf6a67bd1e3,Famotidine,55315-035,Fred's Inc.,"TABLET, FILM COATED",ANDA,silent,,
ce711ae8-c2b8-423e-8241-1f322290ad9c,Allergy Relief,59970-082,"Navarro Discount Pharmacies,LLC",TABLET,OTC monograph final,silent,,
14d1f439-16a3-4fd8-949b-5b29d5b25d42,ConRx Allergy Sinus,68737-231,"Eagle Distributors,Inc",TABLET,OTC MONOGRAPH FINAL,silent,,
1832114d-a2cf-4bc4-9374-5369d0b72eb8,ConRx Cold,68737-232,"Eagle Distributors,Inc.",TABLET,OTC monograph final,silent,,
7d0a616e-0dae-46fc-be98-107880f3b67b,ConRx PM,68737-235,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
b5479e47-9803-4ed7-bd9a-8eb39da20cea,ConRx Alert,68737-229,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
df991bb2-88f8-41d1-b58a-c6c7993c036b,ConRx Allergy,68737-230,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
f1fe57c7-a7ea-450d-b9b9-39d512b31d79,ConRx pain Reliever,68737-234,"Eagle Distributors,Inc.",TABLET,OTC monograph final,silent,,
f3c500b9-1fdd-4382-921d-b333d92d34e7,Sleep Aid,59970-079,"Navarro Discount Pharmacies,LLC",TABLET,OTC monograph final,silent,,
f7bdc6e3-b11b-4b0a-929c-a9ef3d03e820,ConRx Extra Strength,68737-233,"Eagle Distributors,Inc.",TABLET,OTC monograph not final,silent,,
3df3e0ca-3e78-447c-b650-82bf11110c01,Ranitidine,63941-352,Valu Merchandisers Company,"TABLET, FILM COATED",ANDA,silent,,
c2af79bf-70e8-4de9-bea0-a2724f21064d,Famotidine,63941-035,Valu Merchandisers Company,"TABLET, FILM COATED",ANDA,silent,,
c9d22362-e442-4690-9aa9-9d34aef09504,Ibuprofen,42254-315,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
7a1d2ed4-dfdb-4685-8318-80095523be8a,ConRx Sinus,68737-236,"Eagle Distributors,Inc.",TABLET,OTC MONOGRAPH FINAL,silent,,
cabd7e2b-c7ef-4557-a98d-f486abc82db3,Ibuprofen and Pseudoephedrine Hydrochloride,41250-423,"Meijer Distribution, Inc","TABLET, SUGAR COATED",ANDA,silent,,
8b890125-9cd4-427b-8a6e-0070a58cca62,Bisacodyl,54868-2497,"Physicians Total Care, Inc.","TABLET, DELAYED RELEASE",OTC monograph not final,silent,,
d43cf3db-f414-4697-9cd3-482066019c99,Cetirizine Hydrochloride,59779-939,CVS Pharmacy,TABLET,ANDA,silent,,
3d835abb-fa88-4185-a3c2-212f5cefd57d,Cetirizine Hydrochloride,49348-389,Sunmark,TABLET,ANDA,silent,,
6cf1fd3d-5529-412d-9003-a06edd445f57,Daytime,33992-0611,Greenbrier International,"CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
e278b8ad-2eb0-4bd8-a455-a8a438e87f97,NiteTime,33992-0621,Greenbrier International,"CAPSULE, LIQUID FILLED",OTC monograph final,silent,,
a94b332e-a1b6-4832-8cab-049f73f203a1,Cetirizine Hydrochloride,37012-939,"Shopko Stores Operating Co., LLC",TABLET,ANDA,silent,,
c95e9576-0195-4fd4-97df-b520acbbd825,Loratadine and Pseudoephedrine Sulfate,37012-724,"Shopko Stores Operating Co., LLC","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
d352a511-6ee7-4d9a-a3e5-4b35ae6551b4,Ranitidine,37012-351,"Shopko Stores Operating Co., LLC",TABLET,ANDA,silent,,
f7a7a24b-ecd9-4dab-9d1e-0b03aa99c08e,Famotidine,37012-036,"Shopko Stores Operating Co., LLC","TABLET, FILM COATED",ANDA,silent,,
9b05deaa-4d46-452b-ab74-7bc0b1111bbb,Ranitidine,53329-695,"Medline Industries, Inc.",TABLET,ANDA,silent,,
efc8863d-a66f-4757-99f5-8358d9b8b17d,Allergy Relief,59726-189,P and L Development of New York Corporation,TABLET,ANDA,silent,,
83ae6177-afbb-477f-a5ff-64d48960ffef,nasal decongestant,42254-359,Rebel Distributors Corp,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
c863fdd7-5919-4ee0-b2d1-952c5faf3a09,all day pain relief,42254-230,Rebel Distributors Corp,TABLET,ANDA,silent,,
df4c9ec1-666d-47ae-9738-19065a9f472c,All Day Allergy Relief,70253-129,OUR FAMILY (NASH FINCH COMPANY),TABLET,ANDA,silent,,
2c6f254b-0453-4c79-8b3e-8373335b474e,Allergy Relief,67510-0159,"Kareway Product, Inc.",TABLET,OTC monograph final,silent,,
958daeb1-4a3c-4f8b-a8f8-b96a17041b85,Allergy Relief,67510-0158,"Kareway Product, Inc.",TABLET,OTC monograph final,silent,,
b7596293-d30e-4079-ba7c-b387e5eec129,Sleep Aid,67510-0160,"Kareway Product, Inc.",TABLET,OTC monograph final,silent,,
f4195e07-3376-4dde-a3dc-8552ff315f30,Pain Reliever PM,70253-229,OUR FAMILY (Nash Finch Company),"TABLET, COATED",OTC MONOGRAPH FINAL,silent,,
ff3d9fc7-4075-4d97-ade5-155ce818edae,Heartburn Relief 24 hour,70253-019,OUR FAMILY (Nash Finch Company),"CAPSULE, DELAYED RELEASE",ANDA,silent,,
bb95cfad-47ae-4be7-919e-3ae4664460c4,Acetaminophen,51660-340,Ohm Laboratories Inc.,"TABLET, EXTENDED RELEASE",ANDA,silent,,
0f31b449-4ad7-4607-a3a2-23b2cbfd8778,healthy mama,58154-101,"MATERNAL SCIENCE, LLC","TABLET, FILM COATED",OTC monograph not final,silent,,
3287239c-ee9d-45c3-955b-6f5be3d2aa5c,Ibuprofen,70253-199,OUR FAMILY (Nash Finch Company),"CAPSULE, LIQUID FILLED",ANDA,silent,,
70453c76-7f71-4edb-9c67-3741dc21d1d1,Ibuprofen,11383-151,"Weeks & Leo Co., Inc.","TABLET, COATED",ANDA,silent,,
d58efe7d-c8d9-4031-8d09-432a4df7518e,Diphenhydramine Hydrochloride,53598-004,Bonita Pharmaceuticals LLC,"TABLET, COATED",OTC monograph final,silent,,
1e92cbc2-8ec7-442e-a6ec-d069080c53fd,Adult Long Lasting-Cough Relief,68016-026,Chain Drug Consortium LLC,CAPSULE,OTC MONOGRAPH FINAL,silent,,
83cd5cd5-94e0-4d2c-b6f9-bd1a113643ab,Ibuprofen,76168-012,Velocity Pharma,"TABLET, COATED",ANDA,silent,,
d52c0cc9-758f-4f38-98db-eee64023d25c,Premier Value Sleep-Aid,68016-302,Chain Drug Consortium LLC,CAPSULE,OTC MONOGRAPH FINAL,silent,,
d60cc253-e77e-422a-aeb5-1565bf048d76,Good Neighbor Pharmacy Ibuprofen Cold and Sinus,68258-8902,"Dispensing Solutions, Inc.",TABLET,ANDA,silent,,
e85c204f-2be9-4650-95d6-65ba5e89f915,Extra Strength Pain Relief PM,53943-024,Discount Drug Mart,"TABLET, COATED",OTC MONOGRAPH NOT FINAL,silent,,
f5312ee8-5fef-4c62-af83-0f8ef81bdd53,Ibuprofen,53943-115,Discount Drug Mart,TABLET,ANDA,silent,,
e8720904-9ac0-46c0-b220-730e373505a7,Naproxen Sodium,52605-141,Polygen Pharmaceuticals LLC,"TABLET, COATED",ANDA,silent,,
00bc1e01-f90e-444d-b7d6-807797a1d136,Ibuprofen,52605-114,Polygen Pharmaceuticals LLC,"TABLET, COATED",ANDA,silent,,
a5e2a7fd-dc7e-4f1b-9436-41b9834caaab,Ibuprofen,52605-120,Polygen Pharmaceuticals LLC,TABLET,ANDA,silent,,
57fca238-ba1e-4b05-abda-a8333da8132a,Laxacin,68258-4985,"Dispensing Solutions, Inc.",TABLET,OTC monograph not final,silent,,
d327b4ea-a232-4102-bd74-141196f687e0,Zephrex-D,53240-151,Westport Pharmaceuticals,TABLET,OTC monograph final,silent,,
2a9153f1-3778-4f6f-b9b0-4c0bcaf49060,Famotidine,15127-370,Select Brand,"TABLET, FILM COATED",ANDA,silent,,
bfc45408-f84c-4c2b-a02a-263e6f2c62ac,good sense all day pain relief,66336-002,"Dispensing Solutions, Inc.",TABLET,ANDA,silent,,
4affb1e6-4804-448e-b10f-15f2aac0aedc,Bisacodyl,11534-156,Sunrise Pharmaceutical Inc,"TABLET, DELAYED RELEASE",OTC monograph not final,silent,,
0acef886-9e67-463f-9901-cb43a6650ecd,Aspirin,11534-073,Sunrise Pharmaceutical Inc,"TABLET, DELAYED RELEASE",OTC monograph final,silent,,
68d0fe5d-5de2-4853-bf8b-0042f14e8757,Senna and Docusate Sodium,11534-134,Sunrise Pharmaceutical Inc,"TABLET, FILM COATED",OTC monograph not final,silent,,
0c83f999-6c57-4bfd-812d-9600baf5eb09,Stool Softener,66336-792,"Dispensing Solutions, Inc.","CAPSULE, LIQUID FILLED",OTC monograph not final,silent,,
8d034c93-7c32-4b64-a522-72ec1f569526,Acetaminophen PM,67510-0154,"Kareway Product, Inc.",TABLET,OTC monograph not final,silent,,
3f2e66eb-9838-41e9-be12-a73bdeb8cfa5,Acetaminophen,49035-350,"Wal-Mart Stores, Inc","TABLET, EXTENDED RELEASE",ANDA,silent,,
56c38795-7b35-43bf-900e-07df84d27c14,Senna and Docusate Sodium,11534-090,Sunrise Pharmaceutical Inc,"TABLET, FILM COATED",OTC monograph not final,silent,,
5217f323-8847-425f-95b7-eecc84e558b1,IBUPROFEN,59105-002,J.P BUSINESS ENTERPRISE,"CAPSULE, LIQUID FILLED",ANDA,silent,,
db2360dc-1608-4eed-a768-797a8d509f68,NAPROXEN SODIUM,59105-003,J.P. BUSINESS ENTERPRISE,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
1a49129b-381d-4be4-baa1-c1ba5f00b312,Pain Relief PM,76168-011,Velocity Pharma,TABLET,OTC monograph not final,silent,,
464b1b5b-743b-40bf-8ab5-83c3a4abe9d4,Acetaminophen,76168-010,Velocity Pharma,TABLET,OTC monograph not final,silent,,
6af31f34-2a2f-4532-8268-63729794f73a,Ranitidine,55315-352,Fred's Inc.,"TABLET, FILM COATED",ANDA,silent,,
1e650657-83e5-4704-863b-c420390a2247,SohMed Allergy,50405-004,SOHM Inc.,TABLET,OTC MONOGRAPH FINAL,silent,,
35ca55b2-edcc-4108-945e-2e368b60cbc8,SohMed Cold Relief,50405-006,SOHM Inc.,TABLET,OTC MONOGRAPH FINAL,silent,,
5c05b1c5-1bd5-4c58-ad83-f5b14c436a40,SohMed Extra Strength,50405-001,SOHM Inc.,TABLET,OTC MONOGRAPH NOT FINAL,silent,,
dd237a56-b996-49bd-a6e0-027d316dcb31,SohMed Allergy Sinus,50405-003,SOHM Inc.,TABLET,OTC MONOGRAPH FINAL,silent,,
c0b0e4f1-bceb-4662-928b-c24730be0ba4,SohMed Sinus,50405-009,Sohm Inc.,TABLET,OTC MONOGRAPH FINAL,silent,,
113d3844-0dfa-4ccf-852d-5a0559e52bcd,Ranitidine,46122-223,Amerisource Bergen,"TABLET, FILM COATED",ANDA,silent,,
785a0b85-c565-4fd9-a20f-6fa24df92d43,Docusate Sodium,0440-7465,"Liberty Pharmaceuticals, Inc.","CAPSULE, LIQUID FILLED",OTC MONOGRAPH NOT FINAL,silent,,
84a9a761-7d6f-4e63-814f-e7a71e0ff11b,FAMOTIDINE,68210-0007,"SPIRIT PHARMACEUTICALS,LLC","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
b8bb76c7-fdbc-4db5-aa68-32c41e2a594e,SohMed Pain Relief PM,50405-007,SOHM Inc.,TABLET,OTC MONOGRAPH NOT FINAL,silent,,
3ef04772-91f4-4a87-8122-fc5d174fd95f,Ranitidine,62011-0225,Health Mart,"TABLET, FILM COATED",ANDA,silent,,
840a3114-7b29-40f4-b076-376b94f98146,Ranitidine,49348-473,Sunmark,"TABLET, FILM COATED",ANDA,silent,,
0c9ba844-0d5e-4203-88a7-5f9e3a0a671c,Ranitidine,59779-356,"CVS Pharmacy, Inc","TABLET, FILM COATED",ANDA,silent,,
26114e0f-ab13-4433-94ea-6b332a34f158,Famotidine,70253-128,OUR FAMILY (Nash Finch Company),TABLET,ANDA,silent,,
f85f73a2-9300-4b9b-89ab-f0d389d79c3c,EZ Nite Sleep,63868-014,QUALITY CHOICE (Chain Drug Marketing Association),"CAPSULE, LIQUID FILLED",OTC MONOGRAPH FINAL,silent,,
f32e1b05-8623-4410-b76a-bd0ca6b928d0,Promolaxin,68258-4987,"Dispensing Solutions, Inc.",TABLET,OTC monograph not final,silent,,
9a0718f6-868c-4cf3-aacc-fe08a4d8754c,Ranitidine,0363-0352,Walgreen Company,"TABLET, FILM COATED",ANDA,silent,,
b427f43b-6c79-4141-9709-8da63d198cc8,Adult Low Dose Aspirin,0440-7135,"Liberty Pharmaceuticals, Inc.","TABLET, DELAYED RELEASE",OTC MONOGRAPH FINAL,silent,,
c3276374-565b-4f42-8831-47ad0fac9654,DOK EXTRA STRENGTH STOOL SOFTENER,0440-1466,"Liberty Pharmaceuticals, Inc.","CAPSULE, LIQUID FILLED",OTC MONOGRAPH NOT FINAL,silent,,
e7968439-c421-442f-89ae-bc3e72e868f4,Day Time Cold/Flu Relief,70253-470,OUR FAMILY (Nash Finch Company),"CAPSULE, LIQUID FILLED",OTC MONOGRAPH FINAL,silent,,
9fd8d199-830e-45c7-a76a-c346418c2ffc,Acid Reducer,21130-003,SAFEWAY INC.,"TABLET, FILM COATED",ANDA,silent,,
5cd41b0a-190d-4460-a536-aa401dc0abb4,Lansoprazole,21130-019,"Safeway, Inc.","CAPSULE, DELAYED RELEASE",ANDA,silent,,
7023f07b-b1d5-43a3-b860-238f0b8a5636,Nighttime Sleep Aid,70253-225,OUR FAMILY (Nash Finch Company),"CAPSULE, LIQUID FILLED",OTC MONOGRAPH FINAL,silent,,
c96e2eff-bd7e-4019-9826-c15bafe2e406,Enteric Coated Stimulant Laxative,33261-178,Aidarex Pharmaceuticals LLC,"TABLET, DELAYED RELEASE",OTC MONOGRAPH NOT FINAL,silent,,
b3c26587-5b4b-4360-b491-6fde5a908c8b,SENEXON-S,33261-749,Aidarex Pharmaceuticals LLC,"TABLET, COATED",OTC MONOGRAPH NOT FINAL,silent,,
72445ba4-696e-44b3-b9fd-aba08fe1cba0,acid reducer,62011-0227,McKesson,TABLET,ANDA,silent,,
8e02f9b6-d5ca-42aa-bdb3-c9367745b5cd,fexofenadine hydrochloride,33261-228,Aidarex Pharmaceuticals LLC,"TABLET, FILM COATED",ANDA,silent,,
f2d98424-bbfe-4d50-82fe-1dec283ae819,acid reducer,49348-026,McKesson,TABLET,ANDA,silent,,
af34ce45-cb98-46e4-bf73-d9cfb9de9692,Acid Reducer,50804-352,Good Sense,"TABLET, FILM COATED",ANDA,silent,,
166f18b9-b240-4af7-a6a1-029cfabfc052,Ibuprofen,33261-060,Aidarex Pharmaceuticals LLC,"TABLET, FILM COATED",ANDA,silent,,
63fd9a6a-cae5-4f3e-b14a-acd4c66c0852,good sense all day pain relief,33261-079,Aidarex Pharmaceuticals LLC,TABLET,ANDA,silent,,
edb1096e-30fa-46da-a498-d90fd5e05287,ConRX DayTime,68737-238,"Eagle Distributors,Inc",TABLET,OTC monograph final,silent,,
424961db-c6dd-49d2-8d60-413f39f8db7d,ConRX Pain Reliever Sinus Headache,68737-240,"Eagle Distributors,Inc.",TABLET,OTC monograph final,silent,,
